"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"
"CHEMBL3321842"	""	"None"	"399.28"	"1"	"5.12"	"9"	"O=C(c1cncnc1Nc1cc(Cl)ccc1Cl)N1CCCc2ccccc21"	"EC50"	"'>'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3367085"	"Agonist activity at human TGR5 expressed in HEK293 cells assessed as cAMP level after 48 hrs by fluorescent assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3352618"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2014"	"CHEMBL3307715"	""	""	""
"CHEMBL23236"	"BETULIN"	"None"	"442.73"	"1"	"7.00"	"BN"	"C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4376703"	"Cytotoxicity against human HT-29 cells assessed as reduction in cell viability incubated for 96 hrs by SRB assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HT-29"	"None"	""	""	""	"CHEMBL384"	"HT-29"	"Homo sapiens"	"CELL-LINE"	"CHEMBL4373745"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"CHEMBL3307768"	""	""	""
"CHEMBL168"	"OLEANOLIC_ACID"	"None"	"456.71"	"1"	"7.23"	"OA"	"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1"	"EC50"	"'>'"	"30000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4376707"	"Cytotoxicity against mouse NIH/3T3 cells assessed as reduction in cell viability incubated for 96 hrs by SRB assay"	"A"	"BAO_0000219"	"cell-based format"	"Mus musculus"	"None"	"None"	"NIH3T3"	"None"	""	""	""	"CHEMBL614822"	"NIH3T3"	"Mus musculus"	"CELL-LINE"	"CHEMBL4373745"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"CHEMBL3307716"	""	""	""
"CHEMBL240597"	"CHENODIOL"	"4.0"	"392.58"	"0"	"4.48"	"CDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"9000.0"	"nM"	"5.05"	""	""	"UO_0000065"	"12.85"	"0.25"	"0.57"	"6.49"	"0"	"CHEMBL4014609"	"Agonist activity at FXR (unknown origin) assessed as recruitment of SRC1 peptide to FXR by FRET assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4014277"	"1"	"Scientific Literature"	"J Med Chem"	"2017"	"None"	""	""	""
"CHEMBL412272"	"TAURODEOXYCHOLIC ACID"	"2.0"	"499.71"	"0"	"3.40"	"TLC"	"C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C"	"EC50"	"'='"	"8900.0"	"nM"	"5.05"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3737331"	"Agonist activity at human TGR5 Y89A mutant expressed in HEK293 cells assessed as rise in intracellular cAMP level incubated for 16 hrs by luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	"Q8TDU6"	"Y89A"	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3734654"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2015"	"CHEMBL3307715"	""	""	""
"CHEMBL272427"	"TAURURSODIOL"	"4.0"	"499.71"	"0"	"3.40"	"TUDC"	"C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"50500.0"	"nM"	"4.30"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3737332"	"Agonist activity at wild type human TGR5 expressed in HEK293 cells assessed as rise in intracellular cAMP level incubated for 16 hrs by luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3734654"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2015"	"CHEMBL3307715"	""	""	""
"CHEMBL576138"	""	"None"	"375.26"	"1"	"5.54"	"2"	"Cc1ccc(N(C)C(=O)c2c(-c3ccccc3Cl)noc2C)cc1Cl"	"EC50"	"'='"	"316.0"	"nM"	"6.50"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339911"	"Agonist activity at human TGR5 expressed in uninduced Flp-In-CHO-TO cells assessed as increase in intracellular cAMP measured after 48 hrs by HTRF competitive immunoassay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"None"	""	""	""
"CHEMBL2331648"	""	"None"	"437.42"	"0"	"2.42"	"16"	"CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC(F)(F)F)cc1)CC2"	"EC50"	"'='"	"147.0"	"nM"	"6.83"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339891"	"Agonist activity at human recombinant TGR5 expressed in NCI-H716 cells assessed as increase in intracellular cAMP measured after 1 hr"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"NCI-H716"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"CHEMBL3308297"	""	""	""
"CHEMBL2331647"	""	"None"	"383.45"	"0"	"1.53"	"15"	"CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC)cc1)CC2"	"EC50"	"'='"	"137.0"	"nM"	"6.86"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339922"	"Agonist activity at human TGR5 expressed in deoxycycline-induced Flp-In-CHO-TO cells assessed as increase in intracellular cAMP measured after 48 hrs by HTRF competitive immunoassay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"None"	""	""	""
"CHEMBL2331654"	""	"None"	"438.41"	"0"	"2.39"	"22"	"CCOc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(OC(F)(F)F)cc1)CC2"	"EC50"	"'='"	"112.0"	"nM"	"6.95"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339911"	"Agonist activity at human TGR5 expressed in uninduced Flp-In-CHO-TO cells assessed as increase in intracellular cAMP measured after 48 hrs by HTRF competitive immunoassay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"None"	""	""	""
"CHEMBL2331652"	""	"None"	"418.45"	"0"	"2.03"	"20"	"CCNc1nc2c(c(C(N)=O)n1)CN(C(=O)CCc1ccc(C(C)(F)F)nc1)CC2"	"EC50"	"'='"	"43.0"	"nM"	"7.37"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2339922"	"Agonist activity at human TGR5 expressed in deoxycycline-induced Flp-In-CHO-TO cells assessed as increase in intracellular cAMP measured after 48 hrs by HTRF competitive immunoassay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331085"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2013"	"None"	""	""	""
"CHEMBL2336215"	""	"None"	"424.93"	"1"	"5.25"	"13h"	"Cc1ccc(Oc2c(C(=O)N3CCCCC3c3cccnc3)c(C)nn2C)c(Cl)c1"	"EC50"	"'='"	"113.0"	"nM"	"6.95"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2343388"	"Agonist activity at doxycycline-promoter regulated overexpressed human TGR5 receptor in CHO cells assessed as elevation of cAMP level by induced-cAMP assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331106"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308072"	""	""	""
"CHEMBL592158"	""	"None"	"347.20"	"0"	"4.93"	"67"	"CN(C(=O)c1conc1-c1ccccc1Cl)c1ccc(Cl)cc1"	"EC50"	"'='"	"1258.93"	"nM"	"5.90"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL295602"	"METHYL BETULINATE"	"None"	"470.74"	"1"	"7.18"	"34"	"C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1041788"	"Agonist activity at TGR5 expressed in CHO cells by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156761"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308072"	""	""	""
"CHEMBL295602"	"METHYL BETULINATE"	"None"	"470.74"	"1"	"7.18"	"34"	"C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12"	"EC50"	"'='"	"0.0"	"nM"	""	"Outside typical range"	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1041790"	"Agonist activity at human FXR expressed in COS1 cells by luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"COS-1"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156761"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308351"	""	""	""
"CHEMBL567640"	""	"None"	"450.66"	"0"	"4.33"	"3, INT-777, S-EMCA"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](C[C@H](O)[C@]3(C)[C@@H]([C@H](C)C[C@H](C)C(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"820.0"	"nM"	"6.09"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2065430"	"Agonist activity at TGR5 expressed in NCI-H716 cells assessed as cAMP level after 60 mins by FRET analysis"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"NCI-H716"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2062395"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2012"	"CHEMBL3308297"	""	""	""
"CHEMBL2062552"	""	"None"	"430.56"	"0"	"3.45"	"5"	"C[C@H](CCC(=O)[O-])[C@H]1[C@@H](O)C[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C.[Na+]"	"EC50"	"'='"	"55000.0"	"nM"	"4.26"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2065432"	"Agonist activity at GST-tagged FXR-LBD using biotinylated-SRC-1 peptide as substrate preincubated with compound for 30 mins measured after 4 hrs"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2062395"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2012"	"None"	""	""	""
"CHEMBL240597"	"CHENODIOL"	"4.0"	"392.58"	"0"	"4.48"	"2, CDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"13000.0"	"nM"	"4.89"	""	""	"UO_0000065"	""	""	""	""	"1"	"CHEMBL2065432"	"Agonist activity at GST-tagged FXR-LBD using biotinylated-SRC-1 peptide as substrate preincubated with compound for 30 mins measured after 4 hrs"	"F"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2062395"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2012"	"None"	""	""	""
"CHEMBL2336234"	""	"None"	"447.37"	"1"	"5.66"	"19d"	"CCC(C)N(Cc1cccnc1)C(=O)c1c(C)nn(C)c1Oc1cccc(Cl)c1Cl"	"EC50"	"'='"	"2.4"	"nM"	"8.62"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2343388"	"Agonist activity at doxycycline-promoter regulated overexpressed human TGR5 receptor in CHO cells assessed as elevation of cAMP level by induced-cAMP assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331106"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308072"	""	""	""
"CHEMBL2336232"	""	"None"	"433.34"	"1"	"5.27"	"19a"	"Cc1nn(C)c(Oc2cccc(Cl)c2Cl)c1C(=O)N(Cc1cccnc1)C(C)C"	"EC50"	"'='"	"0.3"	"nM"	"9.52"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL2343388"	"Agonist activity at doxycycline-promoter regulated overexpressed human TGR5 receptor in CHO cells assessed as elevation of cAMP level by induced-cAMP assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331106"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"CHEMBL3308072"	""	""	""
"CHEMBL399873"	"UVAOL"	"None"	"442.73"	"1"	"7.00"	"Uvaol"	"C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12"	"EC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1041788"	"Agonist activity at TGR5 expressed in CHO cells by CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156761"	"1"	"Scientific Literature"	"J Med Chem"	"2010"	"CHEMBL3308072"	""	""	""
"CHEMBL3401353"	""	"None"	"404.64"	"1"	"6.14"	"16, 6alpha-ethyl-LCA"	"CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"750.0"	"nM"	"6.12"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3406768"	"Agonist activity at human GPBAR1 expressed in HEK293 cells assessed as increase in intracellular cAMP level after 30 mins by cAMP-Glo assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3399951"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2015"	"CHEMBL3307715"	""	""	""
"CHEMBL131"	"PREDNISOLONE"	"4.0"	"360.45"	"0"	"1.56"	"1"	"C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO"	"EC50"	"'='"	"5.3"	"nM"	"8.28"	""	""	"UO_0000065"	""	""	""	""	"1"	"CHEMBL1687051"	"Agonist activity at GR expressed in african green monkey CV1 cells transfected with luciferase gene linked to MMTV promoter assessed as induction of luciferase transactivation activity relative to Dexamethasone"	"F"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CV-1"	"None"	""	""	""	"CHEMBL2034"	"Glucocorticoid receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681726"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"CHEMBL3308033"	""	""	""
"CHEMBL604752"	""	"None"	"344.77"	"0"	"4.72"	"5"	"Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1cccc(F)c1"	"EC50"	"'='"	"630.96"	"nM"	"6.20"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL599126"	""	"None"	"354.84"	"1"	"5.14"	"26"	"CCc1ccc(N(C)C(=O)c2c(-c3ccccc3Cl)noc2C)cc1"	"EC50"	"'='"	"1000.0"	"nM"	"6.00"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL604524"	""	"None"	"368.86"	"1"	"5.53"	"27"	"CCCc1ccc(N(C)C(=O)c2c(-c3ccccc3Cl)noc2C)cc1"	"EC50"	"'='"	"6309.57"	"nM"	"5.20"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL602690"	""	"None"	"356.81"	"0"	"4.59"	"49"	"COc1ccc(-c2noc(C)c2C(=O)N(C)c2ccc(Cl)cc2)cc1"	"EC50"	"'='"	"5011.87"	"nM"	"5.30"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL602691"	""	"None"	"394.78"	"1"	"5.60"	"51"	"Cc1onc(-c2cccc(C(F)(F)F)c2)c1C(=O)N(C)c1ccc(Cl)cc1"	"EC50"	"'='"	"316.23"	"nM"	"6.50"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL603112"	""	"None"	"375.26"	"1"	"5.49"	"68"	"CCc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1"	"EC50"	"'='"	"3.981"	"nM"	"8.40"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1073135"	"Agonist activity at human TGR5 receptor expressed in human U2-OS cells assessed as changes in response to cAMP level by MRE/CRE-driven luciferase reporter gene assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"U2OS"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156896"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"CHEMBL3307757"	""	""	""
"CHEMBL4165830"	""	"None"	"474.73"	"1"	"5.10"	"14k"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCNC(=O)NC4CC4)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"70.0"	"nM"	"7.16"	""	""	"UO_0000065"	"15.07"	"0.29"	"2.05"	"8.77"	"0"	"CHEMBL4143929"	"Agonist activity at recombinant human GST-tagged FXR LBD (193 to 472 residues) expressed in baculovirus-infected insect cells assessed as recruitment of biotinylated SRC1 peptide measured after 1 hr by Alphascreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4138253"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL4164682"	""	"None"	"463.66"	"0"	"3.84"	"14b"	"CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCNC(=O)C(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12"	"EC50"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"16.60"	"0.32"	"3.86"	"7.20"	"0"	"CHEMBL4143929"	"Agonist activity at recombinant human GST-tagged FXR LBD (193 to 472 residues) expressed in baculovirus-infected insect cells assessed as recruitment of biotinylated SRC1 peptide measured after 1 hr by Alphascreen assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2047"	"Bile acid receptor FXR"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4138253"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2017"	"None"	""	""	""
"CHEMBL270311"	""	"None"	"376.58"	"1"	"5.51"	"21, 3-deoxy-CDCA"	"C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C"	"EC50"	"'='"	"14500.0"	"nM"	"4.84"	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL949256"	"Agonist activity at human TGR5 expressed in CHO cells by luciferase assay"	"F"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL5409"	"G-protein coupled bile acid receptor 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1144009"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"CHEMBL3308072"	""	""	""
